7676,4203 Bangor,14010601,"Adamo Group, Inc.",11907.0,HHF,No,6,Chadsey Condon,42.336803,-83.104106
7677,3559 28th St,14011295,"Adamo Group, Inc.",59361.0,HHF,No,6,Chadsey Condon,42.332476,-83.105811
7678,5295 Ashley,21078672,"Adamo Group, Inc.",6825.0,HHF,No,4,Cornerstone Village,42.415092,-82.917006
7679,5158 Seminole,17007755,MCM,21692.5,HHF,No,5,Pingree Park,42.379242,-83.010858
7680,4445 Seminole,17008115,MCM,16824.0,HHF,No,5,Pingree Park,42.373527,-83.00744
7681,4134 Seneca,17006689,MCM,19620.0,HHF,No,5,Pingree Park,42.372188,-83.003236
7682,4856 Burns,17006290,Homrich,23000.0,HHF,No,5,Pingree Park,42.378285,-83.006378
7683,4428 Burns,17006255,Esso Wrecking Co.,16460.0,HHF,No,5,Pingree Park,42.374705,-83.003803
7684,5456 Seneca,17006739,MCM,11182.0,HHF,No,5,Pingree Park,42.382439,-83.010657
7685,4729 Seminole,17008098,MCM,28168.5,HHF,No,5,Pingree Park,42.375386999999996,-83.008785
7686,5064 Seminole,17007741,MCM,26038.0,HHF,No,5,Pingree Park,42.37809,-83.010028
7687,5110 Seminole,17007748,MCM,21706.5,HHF,No,5,Pingree Park,42.378665999999996,-83.01044300000001
7688,5121 Seminole,17008062,MCM,26006.5,HHF,No,5,Pingree Park,42.378606,-83.011116
7689,18900 Heyden,22099342.01,MCM,20714.5,HHF,No,1,Holcomb Community,42.427234000000006,-83.240375
7690,18635 Bentler,22110818,"Adamo Group, Inc.",6792.0,Non-HHF,No,1,Holcomb Community,42.425746000000004,-83.253665
7691,18356 Pembroke,22018201-3,DMC Consultants,6822.35,Non-HHF,No,1,O'Hair Park,42.437471,-83.223184
7692,6110 Faust,22078313,DMC Consultants,5701.75,Non-HHF,No,7,Warrendale,42.333657,-83.220093
7693,1168 Collingwood,6002904,DMC Consultants,19900.0,HHF,No,5,Gateway Community,42.386695,-83.097233
7694,1154 Burlingame,6003122,Salenbien Trucking & Excavating Inc.,22499.5,HHF,No,5,Gateway Community,42.388582,-83.098253
7695,19112 Chicago,22004199-200,Able Demolition,17340.0,HHF,No,7,Franklin Park,42.365093,-83.22788299999999
7696,1200 Calvert,6002802,Homrich,15999.36,HHF,No,5,Gateway Community,42.385636,-83.097162
7697,21443 Curtis,22014992,Homrich,16133.43,HHF,No,1,Holcomb Community,42.421745,-83.25413
7698,14337 Rockdale,22114468-9,Homrich,7100.0,HHF,No,1,Brightmoor,42.391228999999996,-83.258138
7699,15431 Faircrest,21018912,Esso Wrecking Co.,8620.0,HHF,No,4,Mapleridge,42.432627000000004,-82.962313
7700,4197 Lawndale,20006423,"Adamo Group, Inc.",8348.0,HHF,No,6,Claytown,42.325314,-83.145494
7701,4212 Lawndale,20006211,"Adamo Group, Inc.",6493.0,HHF,No,6,Claytown,42.325658000000004,-83.145104
7702,4808 Lawndale,20006235,"Adamo Group, Inc.",8348.0,HHF,No,6,Claytown,42.327446,-83.146404
7703,4667 Lumley,20008721,"Adamo Group, Inc.",9810.0,HHF,No,6,Claytown,42.328773,-83.139746
7704,3555 Lovett,14010858,"Adamo Group, Inc.",15110.0,HHF,No,6,Chadsey Condon,42.332949,-83.104561
7705,3800 Lovett,14010650-7,"Adamo Group, Inc.",19215.0,HHF,No,6,Chadsey Condon,42.334027,-83.104445
7706,4020 Lovett,14010674,"Adamo Group, Inc.",11742.0,HHF,No,6,Chadsey Condon,42.335679,-83.10564000000001
7707,4345 Lumley,20008751,"Adamo Group, Inc.",13124.0,HHF,No,6,Claytown,42.32632,-83.137947
7708,4351 Lumley,20008750,"Adamo Group, Inc.",12061.0,HHF,No,6,Claytown,42.326392999999996,-83.13799999999999
7709,2564 Wendell,20007558,DMC Consultants,8050.0,HHF,No,6,Springwells,42.312723,-83.132751
7710,7245 Logan,18000862,DMC Consultants,12658.75,HHF,No,6,Springwells,42.308513,-83.118985
7711,8397 Longworth,20002902,DMC Consultants,21421.0,HHF,No,6,Springwells,42.304107,-83.127429
7712,8035 Olivet,20002045,DMC Consultants,6732.0,HHF,No,6,Central Southwest,42.301505,-83.12181700000001
7713,8119 Logan,20003069,DMC Consultants,9006.5,HHF,No,6,Springwells,42.305789000000004,-83.12568399999999
7714,16568 Lilac,16026199,DMC Consultants,6653.95,HHF,No,2,Fitzgerald/Marygrove,42.413284000000004,-83.146714
7715,16935 Ilene,16040655,DMC Consultants,8934.2,HHF,No,2,Fitzgerald/Marygrove,42.416374,-83.162768
7716,15864 Baylis,8010006,DMC Consultants,6479.9,HHF,No,2,Pilgrim Village,42.408757,-83.12356
7717,1548 Rademacher,18007702,DMC Consultants,8832.5,HHF,No,6,Central Southwest,42.311093,-83.111941
7718,2545 Norman,20007396-7,DMC Consultants,20405.4,HHF,No,6,Springwells,42.312956,-83.131321
7719,5315 Coplin,21051555,DMC Consultants,10080.0,HHF,No,4,Chandler Park,42.396569,-82.96660899999999
7720,9840 Philip,21060399,DMC Consultants,9583.6,HHF,No,4,Outer Drive-Hayes,42.412454,-82.963336
7721,16403 Carlisle,21027749,Rickman Enterprise Group,7980.0,Non-HHF,No,3,Regent Park,42.44954,-82.951113
7722,16075 Eastburn,21025867,Rickman Enterprise Group,13870.0,HHF,No,3,Regent Park,42.445899,-82.954583
7723,18551 Pierson,22106807,MCM,14208.0,HHF,No,1,Holcomb Community,42.426401,-83.247567
7724,17418 Vaughan,22097872,MCM,16844.0,HHF,No,1,Holcomb Community,42.419081,-83.239058
7725,17190 Kentfield,22100294,MCM,10899.0,HHF,No,1,Holcomb Community,42.416445,-83.240886
7726,18246 Vaughan,22097915,MCM,13006.0,HHF,No,1,Holcomb Community,42.42375,-83.23925899999999
7727,17376 Kentfield,22100310,MCM,10182.0,HHF,No,1,Holcomb Community,42.418516,-83.24099
7728,17553 Heyden,22099554,MCM,19646.0,HHF,No,1,Holcomb Community,42.419976,-83.240613
7729,14364 Dacosta,22115548,Farrow Group,14140.0,HHF,No,1,Brightmoor,42.391595,-83.259889
7730,1482 Lee Pl,6002118,Homrich,12604.03,HHF,No,5,Herman Kiefer,42.37435,-83.092667
7731,8080 Sprague,17000433,Homrich,13519.67,HHF,No,5,Gratiot-Grand,42.371442,-83.007508
7732,8074 Sprague,17000434,Homrich,12445.35,HHF,No,5,Gratiot-Grand,42.371403,-83.00760600000001
7733,3462 Pulford,13001698,Able Demolition,18329.35,HHF,No,5,McDougall-Hunt,42.360523,-83.025488
7734,4424 Fischer,19010548,MCM,10860.0,HHF,No,5,Gratiot Woods,42.375040000000006,-83.002836
7735,4120 Fischer,19010519,MCM,20201.0,HHF,No,5,Gratiot Woods,42.372808,-83.001213
7736,3058 Baldwin,17011195,Able Demolition,21548.35,HHF,No,5,Islandview,42.363908,-83.006991
7737,4797 Crane,19010149,Farrow Group,15500.0,Non-HHF,No,5,Gratiot Woods,42.378094,-83.00448100000001
7738,2312 Woodmere,20008456,Homrich,11400.0,HHF,No,6,Springwells,42.30912,-83.136777
7739,14413 Westwood,22089942,Homrich,9700.0,HHF,No,1,Westwood Park,42.392788,-83.23259499999999
7740,13197 Mackay,9013451,Homrich,13604.85,HHF,No,3,Campau/Banglatown,42.410882,-83.070701
7741,12470 Mackay,9012907,Homrich,12789.91,HHF,No,3,Campau/Banglatown,42.408931,-83.068773
7742,15420 Faircrest,21018690,Esso Wrecking Co.,9960.0,HHF,No,4,Mapleridge,42.432189,-82.9625
7743,15417 Faircrest,21018910,Esso Wrecking Co.,9960.0,HHF,No,4,Mapleridge,42.432621000000005,-82.96257299999999
7744,15475 Faircrest,21018918,Esso Wrecking Co.,8180.0,HHF,No,4,Mapleridge,42.432646000000005,-82.961508
7745,15491 Faircrest,21018920,Esso Wrecking Co.,8840.0,HHF,No,4,Mapleridge,42.432652000000004,-82.96122700000001
7746,9439 Lakepointe,21065036,Esso Wrecking Co.,8860.0,HHF,No,4,Outer Drive-Hayes,42.409357,-82.958618
7747,15273 Faircrest,21018902,Esso Wrecking Co.,10510.0,HHF,No,4,Mapleridge,42.432584999999996,-82.963874
7748,15281 Faircrest,21018903,Esso Wrecking Co.,18800.0,HHF,No,4,Mapleridge,42.432588,-82.963737
7749,15401 Faircrest,21018908,Esso Wrecking Co.,18800.0,HHF,No,4,Mapleridge,42.432615000000006,-82.96283100000001
7750,8769 Homer,20002749,DMC Consultants,6315.0,Non-HHF,No,6,Springwells,42.302313,-83.129343
7751,812 Hazelwood,4002350,Able Demolition,14609.6,Non-HHF,No,5,Piety Hill,42.379109,-83.087177
7752,323 Mt Vernon,1002412.001,DMC Consultants,9105.0,Non-HHF,No,5,North End,42.377416,-83.072649
7753,4802 PARKER,17008852,Dore & Associates,36000.0,Non-HHF,Yes,5,Gratiot-Grand,42.375142,-83.010411
7754,331 Mt Vernon,01002412.003L,DMC Consultants,9105.0,Non-HHF,No,5,North End,42.377465,-83.072517
7755,2020 Grove,08005531-2,Salenbien Trucking & Excavating Inc.,7780.2,HHF,No,2,Martin Park,42.415301,-83.12105
7756,20117 Ashton,22075353,Salenbien Trucking & Excavating Inc.,8270.2,Non-HHF,No,1,O'Hair Park,42.440605,-83.221533
7757,750 Morrell,16010218,Salenbien Trucking & Excavating Inc.,9087.5,HHF,No,6,Delray,42.31114,-83.095107
7758,3064 Sheridan,17012744.002L,Homrich,17300.0,HHF,No,5,Islandview,42.363337,-83.00881
7759,255 Ashland,21062579,Homrich,13800.0,HHF,No,4,Jefferson Chalmers,42.363455,-82.933212
7760,9700 Balfour,21067776,Homrich,13900.0,HHF,No,4,Outer Drive-Hayes,42.410847,-82.951208
7761,9669 Balfour,21068075,Homrich,13200.0,HHF,No,4,Outer Drive-Hayes,42.410665,-82.952087
7762,9703 Balfour,21068070,Homrich,13900.0,HHF,No,4,Outer Drive-Hayes,42.411083000000005,-82.951768
7763,4174 BEACONSFIELD,21065637,Homrich,14800.0,HHF,No,4,Morningside,42.393296,-82.945839
7764,9970 Beaconsfield,21065781,Homrich,13200.0,HHF,No,4,Outer Drive-Hayes,42.41163,-82.954363
7765,11350 Buffalo,13005490,Homrich,11300.0,HHF,No,3,Buffalo Charles,42.405238,-83.047038
7766,1202 Burlingame,6003116,Homrich,22900.0,HHF,No,5,Gateway Community,42.388294,-83.099052
7767,1203 Burlingame,6003024,Homrich,23000.0,HHF,No,5,Gateway Community,42.38787,-83.098673
7768,900 Calvert,4002842,Homrich,15600.0,HHF,No,5,Gateway Community,42.386753999999996,-83.094161
7769,10089 Nottingham,21066800,Homrich,14400.0,HHF,No,4,Outer Drive-Hayes,42.413272,-82.952634
7770,10137 Nottingham,21066793,Homrich,12800.0,HHF,No,4,Outer Drive-Hayes,42.413859,-82.95219399999999
7771,10171 Nottingham,21066788,Homrich,10700.0,HHF,No,4,Outer Drive-Hayes,42.414279,-82.951879
7772,10216 Nottingham,21066569,Homrich,15000.0,HHF,No,4,Outer Drive-Hayes,42.414462,-82.951082
7773,10250 Nottingham,21066574,Homrich,12700.0,HHF,No,4,Outer Drive-Hayes,42.414873,-82.950773
7774,10279 Nottingham,21066776,Homrich,14300.0,HHF,No,4,Outer Drive-Hayes,42.415413,-82.951032
7775,10285 Nottingham,21066775,Homrich,13900.0,HHF,No,4,Outer Drive-Hayes,42.415496999999995,-82.950969
7776,15459 Ohio,16034300-7,Homrich,14700.0,HHF,No,2,Fitzgerald/Marygrove,42.405211,-83.15572900000001
7777,15274 Park Grove,21017709,Homrich,14900.0,HHF,No,4,Mapleridge,42.429827,-82.963695
7778,15281 Park Grove,21017967,Homrich,11500.0,HHF,No,4,Mapleridge,42.430328,-82.963758
7779,4445 Ewers,18011651,"Adamo Group, Inc.",21751.0,HHF,No,6,Claytown,42.330114,-83.132438
7780,19232 W Davison,22008606-7,Rickman Enterprise Group,20680.0,HHF,No,1,Schoolcraft Southfield,42.384296,-83.230283
7781,19222 W Davison,22008608-9,Salenbien Trucking & Excavating Inc.,9821.2,HHF,No,1,Schoolcraft Southfield,42.384299,-83.230135
7782,13985 Montrose,22053226,Homrich,12900.0,HHF,No,1,Greenfield-Grand River,42.388283,-83.20056899999999
7783,14412 Prevost,22054919,Homrich,11700.0,HHF,No,1,Greenfield-Grand River,42.393341,-83.20239000000001
7784,14190 Minock,22090791,Homrich,9100.0,HHF,No,1,Westwood Park,42.390078,-83.233029
7785,14003 Minock,22091316,Homrich,7500.0,HHF,No,1,Westwood Park,42.38787,-83.23362900000001
7786,13995 Minock,22091317,Homrich,9100.0,HHF,No,1,Westwood Park,42.387777,-83.233625
7787,13980 Minock,22090766,Homrich,6200.0,HHF,No,1,Westwood Park,42.387607,-83.232919
7788,13526 Minock,22090743,Homrich,8400.0,HHF,No,1,Schoolcraft Southfield,42.384479999999996,-83.232778
7789,13947 Minock,22091324,Homrich,5400.0,HHF,No,1,Westwood Park,42.387124,-83.233597
7790,411 Chandler,1002288,Blue Star,15400.0,HHF,No,5,North End,42.376127000000004,-83.071049
7791,120 Harmon,1003370,Blue Star,15000.0,HHF,No,5,Gateway Community,42.390840000000004,-83.084434
7792,335 Belmont,1003276,Blue Star,9200.0,HHF,No,5,Gateway Community,42.390829,-83.080451
7793,1191 Burlingame,6003023,Blue Star,16800.0,HHF,No,5,Gateway Community,42.387918,-83.09854
7794,4150 GUILFORD,21075621,Homrich,5600.0,HHF,No,4,Cornerstone Village,42.401385,-82.922928
7795,328 E Philadelphia,1002585,Blue Star,17500.0,HHF,No,5,North End,42.379399,-83.073913
7796,15739 Dexter,12010752,Homrich,8900.0,HHF,No,2,Pilgrim Village,42.406974,-83.136709
7797,15779 Dexter,12010745,Homrich,8300.0,HHF,No,2,Pilgrim Village,42.407546999999994,-83.136732
7798,16182 Lilac,16026173,Homrich,11900.0,HHF,No,2,Fitzgerald/Marygrove,42.411062,-83.146635
7799,16641 San Juan,16025995,Homrich,15500.0,HHF,No,2,Fitzgerald/Marygrove,42.414276,-83.14631999999999
7800,1940 Florence,8005451,Homrich,10800.0,HHF,No,2,Martin Park,42.412915000000005,-83.119524
7801,15702 Kentucky,16036514,Homrich,8700.0,HHF,No,2,Fitzgerald/Marygrove,42.40625,-83.158449
7802,16801 Log Cabin,8009569,Homrich,10000.0,HHF,No,2,Martin Park,42.415166,-83.122187
7803,4739 Seminole,17008097,Esso Wrecking Co.,14800.0,HHF,No,5,Pingree Park,42.375508,-83.008872
7804,4771 Seminole,17008093,Esso Wrecking Co.,14800.0,HHF,No,5,Pingree Park,42.375877,-83.00913800000001
7805,3381 Charlevoix,13001053,Able Demolition,22381.6,HHF,No,5,McDougall-Hunt,42.355669,-83.023238
7806,17654 Huntington,22089605,Farrow Group,11690.0,HHF,No,1,Evergreen-Outer Drive,42.421715999999996,-83.232781
7807,14622 Beaverland,22118289,Blue Star,11900.0,HHF,No,1,Brightmoor,42.394785999999996,-83.264961
7808,17161 Kentucky,16036953,Farrow Group,23800.0,HHF,No,2,Bagley,42.41789,-83.159544
7809,3057 Field,15007405,Able Demolition,22500.0,HHF,No,5,Islandview,42.362549,-83.010584
7810,18475 Binder,13021418,Able Demolition,21260.5,HHF,No,3,Conant Gardens,42.428446,-83.064306
7811,18177 Vaughan,22098137,MCM,13152.0,HHF,No,1,Holcomb Community,42.422777,-83.23978000000001
7812,21434 Santa Clara,22014396,MCM,6192.0,HHF,No,1,Holcomb Community,42.41908,-83.253724
7813,17194 Trinity,22108577,MCM,12739.0,HHF,No,1,Holcomb Community,42.416269,-83.24838100000001
7814,21481 Santa Clara,22014357,MCM,11290.0,HHF,No,1,Holcomb Community,42.418624,-83.254581
7815,20904 W Mcnichols,22013601,MCM,15980.0,HHF,No,1,Holcomb Community,42.415228000000006,-83.247979
7816,21464 Santa Clara,22014392,MCM,12499.0,HHF,No,1,Holcomb Community,42.419067,-83.254317
7817,21157 Santa Clara,22014340,MCM,19367.0,HHF,No,1,Holcomb Community,42.418659000000005,-83.25035600000001
7818,17343 Trinity,22108703,MCM,12596.0,HHF,No,1,Holcomb Community,42.418293,-83.24945699999999
7819,17256 Trinity,22108582,MCM,11380.0,HHF,No,1,Holcomb Community,42.417108,-83.24843100000001
7820,14000 Dolphin,22114695,Blue Star,11800.0,HHF,No,1,Brightmoor,42.387392,-83.258556
7821,14560 Dolphin,22114753,Blue Star,11900.0,HHF,No,1,Brightmoor,42.394003000000005,-83.258751
7822,5571 Philip,21060500,Homrich,14282.17,HHF,No,4,Chandler Park-Chalmers,42.400371,-82.959731
7823,9466 Philip,21060372,Homrich,12025.98,HHF,No,4,Outer Drive-Hayes,42.409621,-82.963157
7824,15451 Park Grove,21017980,Homrich,12168.87,HHF,No,4,Mapleridge,42.430361,-82.961894
7825,10115 Nottingham,21066796,Homrich,13342.22,HHF,No,4,Outer Drive-Hayes,42.413607,-82.952382
7826,10164 Nottingham,21066565,Homrich,10175.49,HHF,No,4,Outer Drive-Hayes,42.41398,-82.951442
7827,10237 Nottingham,21066782,Homrich,9540.8,HHF,No,4,Outer Drive-Hayes,42.414919,-82.95140500000001
7828,15287 Park Grove,21017968,Homrich,11573.08,HHF,No,4,Mapleridge,42.43033,-82.963628
7829,9861 Nottingham,21066821,Homrich,15301.42,HHF,No,4,Outer Drive-Hayes,42.411372,-82.954035
7830,9173 Woodhall,21075998,Homrich,12397.57,HHF,No,4,Yorkshire Woods,42.419034,-82.93580899999999
7831,5565 Philip,21060501,Homrich,17339.65,HHF,No,4,Chandler Park-Chalmers,42.400285,-82.95967399999999
7832,9196 Woodhall,21075983,Homrich,11474.73,HHF,No,4,Yorkshire Woods,42.419606,-82.935868
7833,15234 Saratoga,21018998,Homrich,6218.98,HHF,No,4,Mapleridge,42.432911,-82.964564
7834,9730 Hayes,21056376,Esso Wrecking Co.,14650.0,HHF,No,4,Outer Drive-Hayes,42.410917,-82.964263
7835,20470 Mccormick,21080192,Homrich,6571.44,HHF,No,4,Moross-Morang,42.426533,-82.931648
7836,9170 Philip,21060347,Homrich,8926.6,HHF,No,4,Outer Drive-Hayes,42.407006,-82.963029
7837,9201 Philip,21060452,Homrich,14427.92,HHF,No,4,Outer Drive-Hayes,42.407322,-82.963645
7838,15437 Park Grove,21017977-8,Homrich,9944.39,HHF,No,4,Mapleridge,42.430357,-82.962144
7839,9213 Morang,21077018,Homrich,13716.27,HHF,No,4,Yorkshire Woods,42.419616,-82.934904
7840,9720 Hayes,21056374,Esso Wrecking Co.,17350.0,HHF,No,4,Outer Drive-Hayes,42.41072,-82.964254
7841,9262 Philip,21060360,Homrich,7040.83,HHF,No,4,Outer Drive-Hayes,42.408289,-82.963092
7842,9814 Hayes,21056382,Esso Wrecking Co.,16200.0,HHF,No,4,Outer Drive-Hayes,42.41151,-82.96428900000001
7843,9514 Oakland,5004749,Able Demolition,9090.0,Non-HHF,Yes,5,North End,42.388566,-83.07405200000001
7844,1971 Brighton,8005499,Homrich,20500.0,HHF,No,2,Martin Park,42.414066999999996,-83.120145
7845,643 Kitchener,21048031,MCM,8233.0,HHF,No,4,Jefferson Chalmers,42.365134999999995,-82.952792
7846,888 Tennessee,21045787,MCM,10637.0,HHF,No,4,Jefferson Chalmers,42.367213,-82.957966
7847,612 Belmont,3002709,Blue Star,13500.0,HHF,No,5,Gateway Community,42.39137,-83.07748199999999
7848,563 Belmont,3002734,Blue Star,20400.0,HHF,No,5,Gateway Community,42.391521999999995,-83.078603
7849,627 Westminster,3002650,Blue Star,12800.0,HHF,No,5,North End,42.388591999999996,-83.075383
7850,281 Westminster,1003156,Blue Star,11800.0,HHF,No,5,North End,42.38718,-83.079169
7851,631 Josephine,3002482,Blue Star,14900.0,HHF,No,5,North End,42.385271,-83.07306
7852,561 E Euclid,3002200,Blue Star,11400.0,HHF,No,5,North End,42.379985999999995,-83.071147
7853,17231 Bentler,22110842,Homrich,11579.97,HHF,No,1,Holcomb Community,42.416686,-83.253134
7854,18449 Bentler,22015680,Homrich,14998.37,HHF,No,1,Holcomb Community,42.424957,-83.25358100000001
7855,19710 Bentler,22110721,Homrich,12844.35,HHF,No,1,Evergreen Lahser 7/8,42.434933,-83.25331800000001
7856,18996 Bentler,22110678,Homrich,13689.89,HHF,No,1,Holcomb Community,42.427809,-83.252943
7857,19516 Bentler,22110719,Homrich,11378.59,HHF,No,1,Evergreen Lahser 7/8,42.434552000000004,-83.253304
7858,19719 Bentler,22110793,Homrich,11182.88,HHF,No,1,Evergreen Lahser 7/8,42.435026,-83.254012
7859,17161 Asbury Park,22061871,Homrich,13874.3,HHF,No,2,College Park,42.416715,-83.209366
7860,18315 Greydale,22112888,Homrich,12897.29,HHF,No,1,Holcomb Community,42.423392,-83.25709499999999
7861,19313 Blackstone,22109274,Homrich,11576.15,HHF,No,1,Evergreen Lahser 7/8,42.431442,-83.251465
7862,17195 Evergreen,22096229,Homrich,11478.63,HHF,No,1,Holcomb Community,42.41656,-83.238568
7863,17133 Oakfield,22069666,Homrich,8801.97,HHF,No,2,College Park,42.416208000000005,-83.214822
7864,17393 Ferguson,22063726,Homrich,15026.62,HHF,No,2,College Park,42.418859000000005,-83.210421
7865,1671 Ford,6004117,DMC Consultants,10960.0,HHF,No,2,Oakman Blvd Community,42.39945,-83.11415500000001
7866,1694 Ford,6004130,DMC Consultants,10390.0,HHF,No,2,Oakman Blvd Community,42.399668,-83.114811
7867,15360 Holmur,12012403,DMC Consultants,11717.5,HHF,No,2,Pilgrim Village,42.403782,-83.136498
7868,15347 Inverness,8009940,DMC Consultants,13800.0,HHF,No,2,Pilgrim Village,42.403759,-83.122783
7869,14775 Holmur,12012587,DMC Consultants,10420.0,HHF,No,2,Dexter-Fenkell,42.398526000000004,-83.136937
7870,15083 Holmur,12012558,DMC Consultants,14906.0,HHF,No,2,Dexter-Fenkell,42.401835,-83.137079
7871,15346 Inverness,8009699,DMC Consultants,13100.0,HHF,No,2,Pilgrim Village,42.403760999999996,-83.122097
7872,1689 Grand,6003992,Brown Environmental Construction,7300.0,Non-HHF,No,2,Oakman Blvd Community,42.397960999999995,-83.113504
7873,15114 Dexter,12010629,DMC Consultants,10788.0,HHF,No,2,Dexter-Fenkell,42.402319,-83.135186
7874,15370 Dexter,12010640,DMC Consultants,12436.0,HHF,No,2,Pilgrim Village,42.404061999999996,-83.135254
7875,18551 Plainview,22094295,DMC Consultants,8200.0,HHF,No,1,Evergreen-Outer Drive,42.426686,-83.237934
7876,17531 Vaughan,22098166,DMC Consultants,9656.0,HHF,No,1,Holcomb Community,42.419715000000004,-83.239648
7877,21427 Thatcher,22014552,DMC Consultants,9424.75,HHF,No,1,Holcomb Community,42.420299,-83.253739
7878,18900 Plainview,22094103,DMC Consultants,13415.0,HHF,No,1,Evergreen-Outer Drive,42.427314,-83.237325
7879,18212 Kentfield,22100348,DMC Consultants,13850.0,HHF,No,1,Holcomb Community,42.423226,-83.241218
7880,18138 Kentfield,22100337,DMC Consultants,8175.0,HHF,No,1,Holcomb Community,42.422146000000005,-83.241163
7881,17208 Vaughan,22097851,Direct Construction Services,5067.33,Non-HHF,No,1,Holcomb Community,42.416743,-83.238956
7882,21512 Santa Clara,22014386,Able Demolition,5500.0,Non-HHF,No,1,Holcomb Community,42.419047,-83.255206
7883,17231 Trinity,22108716,Homrich,8300.0,HHF,No,1,Holcomb Community,42.416781,-83.249714
7884,610 Josephine,3002449,Blue Star,13400.0,HHF,No,5,North End,42.3847,-83.073103
7885,10081 Nottingham,21066801,Homrich,21703.85,HHF,No,4,Outer Drive-Hayes,42.413187,-82.952697
7886,9716 Philip,21060382,Homrich,8977.93,HHF,No,4,Outer Drive-Hayes,42.410751,-82.963222
7887,15465 Park Grove,21017982,Homrich,10882.62,HHF,No,4,Mapleridge,42.430365,-82.961653
7888,5557 Philip,21060502,Homrich,9661.32,HHF,No,4,Chandler Park-Chalmers,42.400199,-82.95961700000001
7889,15290 Park Grove,21017707,Homrich,15231.84,HHF,No,4,Mapleridge,42.429833,-82.963398
7890,9240 Woodhall,21075989,Homrich,8447.24,HHF,No,4,Yorkshire Woods,42.419884,-82.936549
7891,10251 Nottingham,21066780,Homrich,12931.59,HHF,No,4,Outer Drive-Hayes,42.415082,-82.95128199999999
7892,9438 Hayes,21056360,Esso Wrecking Co.,19550.0,HHF,No,4,Outer Drive-Hayes,42.409213,-82.964176
7893,9424 Hayes,21056358,Esso Wrecking Co.,18750.0,HHF,No,4,Outer Drive-Hayes,42.409021,-82.964168
7894,9500 Hayes,21056363,Esso Wrecking Co.,17350.0,HHF,No,4,Outer Drive-Hayes,42.409501,-82.96418800000001
7895,9912 Hayes,21056390,Esso Wrecking Co.,12870.0,HHF,No,4,Outer Drive-Hayes,42.412287,-82.964323
7896,9848 Hayes,21056386-7,Able Demolition,7635.6,HHF,No,4,Outer Drive-Hayes,42.411946,-82.964308
7897,15452 Faircrest,21018687,Esso Wrecking Co.,9960.0,HHF,No,4,Mapleridge,42.4322,-82.961889
7898,9040 Hayes,21004971,Rickman Enterprise Group,18020.0,Non-HHF,Yes,4,Outer Drive-Hayes,42.405417,-82.96409
7899,11867 Riad,21057703.002L,Homrich,14660.76,HHF,No,4,Denby,42.423066999999996,-82.959398
7900,10852 Stratmann,21058561,Homrich,16900.0,HHF,No,4,Outer Drive-Hayes,42.417375,-82.956818
7901,9157 Philip,21060458,Able Demolition,13130.0,HHF,No,4,Outer Drive-Hayes,42.406748,-82.963617
7902,11891 Wayburn,21063700,Esso Wrecking Co.,13810.0,HHF,No,4,Moross-Morang,42.427452,-82.949339
7903,11936 Riad,21057611,Able Demolition,12811.85,HHF,No,4,Denby,42.423652000000004,-82.958186
7904,10708 Wayburn,21063583,Homrich,17667.16,HHF,No,4,Outer Drive-Hayes,42.416477,-82.95620799999999
7905,10011 Nottingham,21066811,Homrich,10842.99,HHF,No,4,Outer Drive-Hayes,42.412348,-82.953327
7906,8245 Warwick,22086652,DMC Consultants,9150.0,HHF,No,7,Warrendale,42.352927,-83.22758499999999
7907,17309 Ferguson,22063738,Homrich,8914.24,HHF,No,2,College Park,42.417769,-83.210374
7908,19222 Tireman,22001710-1,DMC Consultants,9000.0,HHF,No,7,Warrendale,42.35066,-83.228909
7909,8091 Vaughan,22098590.02,DMC Consultants,9800.0,HHF,No,7,Warrendale,42.351669,-83.237274
7910,9232 Stout,22101024,DMC Consultants,8600.0,HHF,No,7,Franklin Park,42.361796000000005,-83.239273
7911,12200 Stout,22101084,DMC Consultants,14299.0,HHF,No,7,Weatherby,42.376477,-83.23977
7912,6318 Westwood,22089146,DMC Consultants,13745.0,HHF,No,7,Warrendale,42.336265999999995,-83.22988000000001
7913,6774 Westwood,22089190,DMC Consultants,14000.0,HHF,No,7,Warrendale,42.340678999999994,-83.230051
7914,8681 Brace,22081154,DMC Consultants,10300.0,HHF,No,7,Warrendale,42.357074,-83.224035
7915,8836 Brace,22081032-3,DMC Consultants,8900.0,HHF,No,7,Franklin Park,42.358371999999996,-83.223351
7916,6050 Auburn,22092077,DMC Consultants,9629.25,HHF,No,7,Warrendale,42.333121000000006,-83.232198
7917,7334 Penrod,22077527,Direct Construction Services,6776.28,HHF,No,7,Warrendale,42.34534,-83.219313
7918,7816 Rutland,22068585,Direct Construction Services,9544.87,HHF,No,7,Warren Ave Community,42.349927,-83.21254300000001
7919,6829 Rutherford,22056831,Direct Construction Services,6832.02,HHF,No,7,Warren Ave Community,42.341840000000005,-83.201417
7920,8641 Penrod,22078103,Direct Construction Services,9593.67,HHF,No,7,Warrendale,42.356590999999995,-83.22037399999999
7921,12020 Minock,22090729,Salenbien Trucking & Excavating Inc.,7328.3,HHF,No,7,Weatherby,42.374483000000005,-83.232316
7922,8283 Piedmont,22087808,Direct Construction Services,12972.61,HHF,No,7,Warrendale,42.353460999999996,-83.228829
