Address,Parcel ID,Contractor Name,Price,Primary Funding Source,Demolition Date,Commercial Building,Council_District,Neighborhood,Latitude,Longitude
21510 Margareta,22015726.001,Homrich,"15,600.00",HHF,11/17/2014,No,1,Holcomb Community,42.42538,-83.255503
18427 Patton,22104356.,Homrich,"14,000.00",HHF,11/19/2014,No,1,Holcomb Community,42.424768,-83.24547199999999
21100 Pickford,22015565.007L,Homrich,"19,600.00",HHF,02/24/2015,No,1,Holcomb Community,42.4245,-83.249708
21125 Pickford,22015470.001,Homrich,"13,500.00",HHF,11/17/2014,No,1,Holcomb Community,42.424043,-83.25013299999999
21126 Pickford,22015565.005,Homrich,"17,700.00",HHF,11/17/2014,No,1,Holcomb Community,42.424499,-83.250084
21226 Pickford,22015557.,Homrich,"13,800.00",HHF,02/19/2015,No,1,Holcomb Community,42.424519000000004,-83.251948
21412 Pickford,22015548.,Homrich,"21,900.00",HHF,03/10/2015,No,1,Holcomb Community,42.424494,-83.253625
21468 Pickford,22015542.,Homrich,"14,500.00",HHF,02/19/2015,No,1,Holcomb Community,42.424488000000004,-83.254634
17694 Westbrook,22109875.,Homrich,"19,600.00",HHF,11/19/2014,No,1,Holcomb Community,42.421657,-83.250902
17715 Westbrook,22110051.002L,Homrich,"14,000.00",HHF,02/20/2015,No,1,Holcomb Community,42.421884000000006,-83.251644
17772 Westbrook,22109884.,Homrich,"18,100.00",HHF,11/19/2014,No,1,Holcomb Community,42.42272,-83.250951
17780 Westbrook,22109885.,Homrich,"14,300.00",HHF,11/20/2014,No,1,Holcomb Community,42.422839,-83.250956
19163 Gruebner,17016025.,"Adamo Group, Inc.","12,230.91",HHF,08/12/2014,No,3,Pulaski,42.435210999999995,-83.01255
8600 Sussex,22045906.,"Adamo Group, Inc.","12,232.57",HHF,10/14/2014,No,7,Fiskhorn,42.357335,-83.193434
8241 Terry,22043338.,"Adamo Group, Inc.","10,190.51",HHF,09/13/2014,No,7,Fiskhorn,42.354191,-83.190701
8283 Terry,22043332.,"Adamo Group, Inc.","11,753.98",HHF,09/06/2014,No,7,Fiskhorn,42.354766999999995,-83.190726
8502 Terry,22042778.,"Adamo Group, Inc.","13,733.20",HHF,09/05/2014,No,7,Fiskhorn,42.356048,-83.190224
14122 Minock,22090781.,ABC Demolition,"7,300.00",HHF,08/04/2014,No,1,Westwood Park,42.389146000000004,-83.232987
4176 Nottingham,21066396.,ABC Demolition,"11,000.00",HHF,08/18/2014,No,4,Morningside,42.393667,-82.944852
3903 Woodhall,21076117.,ABC Demolition,"16,150.00",HHF,08/22/2014,No,4,Cornerstone Village,42.399297,-82.9211
5030 Wayburn,21063442.,ABC Demolition,"8,725.00",HHF,08/14/2014,No,4,Morningside,42.397994,-82.953661
4343 Nottingham,21066952.,ABC Demolition,"11,125.00",HHF,08/18/2014,No,4,Morningside,42.394671,-82.94624300000001
4200 Three Mile Dr,21071117.,ABC Demolition,"11,425.00",HHF,08/26/2014,No,4,Morningside,42.3972,-82.936222
5026 Somerset,21067103.,ABC Demolition,"9,425.00",HHF,08/26/2014,No,4,Morningside,42.400043,-82.947792
19651 Hoover,17013874-5,"Adamo Group, Inc.","11,978.32",HHF,08/21/2014,No,3,Pulaski,42.439468,-83.0052
8064 Hubbell,22038687-8,"Adamo Group, Inc.","9,186.14",HHF,09/15/2014,No,7,Joy-Schaefer,42.352073,-83.186587
12826 Klinger,09009233.,"Adamo Group, Inc.","12,976.42",HHF,09/03/2014,No,3,Campau/Banglatown,42.411402,-83.060734
19187 Langholm,17015834.,"Adamo Group, Inc.","12,657.52",HHF,08/21/2014,No,3,Pulaski,42.435598999999996,-83.011528
12278 Mackay,09012880.,"Adamo Group, Inc.","9,520.93",HHF,09/04/2014,No,3,Campau/Banglatown,42.406564,-83.06718599999999
13138 Mackay,09012923-4,"Adamo Group, Inc.","16,525.31",HHF,08/19/2014,No,3,Campau/Banglatown,42.410295,-83.069684
13139 Mackay,09013461.,"Adamo Group, Inc.","13,300.50",HHF,08/18/2014,No,3,Campau/Banglatown,42.410144,-83.070207
15260 Manning,21023093.,"Adamo Group, Inc.","11,533.15",HHF,08/25/2014,No,3,Regent Park,42.440574,-82.964362
2924 Meade,09005797.,"Adamo Group, Inc.","9,869.81",HHF,09/03/2014,No,3,Campau/Banglatown,42.409634999999994,-83.06577800000001
1126 Waterman,18008125.,MCM,"13,169.00",HHF,07/15/2014,No,6,Central Southwest,42.308336,-83.110654
12936 Glastonbury,22081884.,MCM,"8,846.00",HHF,07/19/2014,No,1,Schoolcraft Southfield,42.38385,-83.22428599999999
837 Clairmount,04002452.,MCM,"10,776.00",HHF,07/19/2014,No,5,Piety Hill,42.380124,-83.088373
4568 Farmbrook,21077980.,MCM,"14,867.00",HHF,08/07/2014,No,4,Cornerstone Village,42.407356,-82.917524
67 Webb,02001651.,MCM,"12,344.00",HHF,07/25/2014,No,5,Gateway Community,42.392004,-83.08953199999999
10302 Cardoni,05003896.,MCM,"20,143.89",HHF,09/12/2014,No,5,North End,42.39421,-83.07344599999999
291 Belmont,01003270.,MCM,"22,081.10",HHF,07/28/2014,No,5,Gateway Community,42.390557,-83.081168
550 Belmont,03002719.,MCM,"13,490.67",HHF,07/28/2014,No,5,Gateway Community,42.390956,-83.078579
19128 Blackmoor,17016137.001,MCM,"12,749.90",HHF,08/07/2014,No,3,Pulaski,42.434740000000005,-83.012963
4125 Van Dyke,17010160.,ABC Demolition,"16,700.00",HHF,10/14/2014,No,5,Gratiot-Grand,42.369989000000004,-83.008735
4428 Van Dyke,17009352.,ABC Demolition,"15,750.00",HHF,10/16/2014,No,5,Gratiot-Grand,42.372372999999996,-83.009694
4250 Van Dyke,17009347.,ABC Demolition,"8,400.00",HHF,10/16/2014,No,5,Gratiot-Grand,42.371859,-83.009314
8038 Ruedisale Ct,17000415.,ABC Demolition,"13,650.00",HHF,10/17/2014,No,5,Gratiot-Grand,42.370483,-83.007689
4893 Parker,17008979.,ABC Demolition,"13,850.00",HHF,10/20/2014,No,5,Gratiot-Grand,42.37601,-83.011747
4874 Parker,17008864.,ABC Demolition,"15,150.00",HHF,10/20/2014,No,5,Gratiot-Grand,42.376011,-83.01104000000001
1695 W Euclid,08002062.,ABC Demolition,"17,800.00",HHF,10/22/2014,No,5,Herman Kiefer,42.37083,-83.094396
1541 W Euclid,06001873.,ABC Demolition,"17,750.00",HHF,10/22/2014,No,5,Herman Kiefer,42.371665,-83.092111
1650 Lee Pl,08002317.,ABC Demolition,"10,900.00",HHF,10/24/2014,No,5,Herman Kiefer,42.373458,-83.095161
1687 Taylor,08002582.,ABC Demolition,"15,000.00",HHF,10/24/2014,No,5,Herman Kiefer,42.375836,-83.097451
18443 Heyden,22099503.,Homrich,"13,300.00",HHF,11/17/2014,No,1,Holcomb Community,42.425123,-83.240874
18975 Heyden,22099475.,Homrich,"20,600.00",HHF,11/17/2014,No,1,Holcomb Community,42.428202,-83.241026
2486 Baldwin,17011156.,"Adamo Group, Inc.","11,960.69",HHF,10/10/2014,No,5,Islandview,42.360646,-83.004756
3028 Baldwin,17011190.,"Adamo Group, Inc.","22,780.55",HHF,09/22/2014,No,5,Islandview,42.363541,-83.006741
3042 Baldwin,17011192.,"Adamo Group, Inc.","22,934.98",HHF,09/22/2014,No,5,Islandview,42.363688,-83.00684100000001
3048 Baldwin,17011193.,"Adamo Group, Inc.","15,366.27",HHF,09/22/2014,No,5,Islandview,42.363761,-83.00689100000001
2458 Beals,17010381.,"Adamo Group, Inc.","20,847.79",HHF,10/16/2014,No,5,Islandview,42.360993,-83.002649
2483 Beals,17010505.,"Adamo Group, Inc.","22,989.96",HHF,10/14/2014,No,5,Islandview,42.361105,-83.00336
2497 Beals,17010503.,"Adamo Group, Inc.","14,660.59",HHF,10/14/2014,No,5,Islandview,42.361259999999994,-83.003472
2560 Beals,17010397.,"Adamo Group, Inc.","22,765.16",HHF,10/13/2014,No,5,Islandview,42.362218,-83.00353
3432 Beals,17010430-1,"Adamo Group, Inc.","16,112.88",HHF,10/13/2014,No,5,Islandview,42.365215,-83.005765
3471 BEALS,17010453.,"Adamo Group, Inc.","14,837.42",HHF,10/10/2014,No,5,Islandview,42.365471,-83.00656500000001
18900 Vaughan,22097941.,"Adamo Group, Inc.","9,481.34",HHF,09/17/2014,No,1,Holcomb Community,42.427265999999996,-83.23943
18919 Vaughan,22098099.,"Adamo Group, Inc.","13,237.68",HHF,09/18/2014,No,1,Holcomb Community,42.427456,-83.240002
19441 Vaughan,22098076-8,"Adamo Group, Inc.","10,151.97",HHF,09/20/2014,No,1,Evergreen Lahser 7/8,42.433842,-83.240437
17603 Westbrook,22110062.,"Adamo Group, Inc.","10,219.60",HHF,09/24/2014,No,1,Holcomb Community,42.420390999999995,-83.251532
18945 Westbrook,22110040.,"Adamo Group, Inc.","9,418.75",HHF,09/25/2014,No,1,Holcomb Community,42.427127,-83.25237800000001
19315 Westbrook,22110017.,"Adamo Group, Inc.","10,341.66",HHF,09/24/2014,No,1,Evergreen Lahser 7/8,42.431415,-83.252688
17145 Winthrop,22052241.,"Adamo Group, Inc.","9,074.24",HHF,09/30/2014,No,2,College Park,42.416625,-83.20114699999999
18249 Winthrop,22052208.,"Adamo Group, Inc.","9,103.67",HHF,09/30/2014,No,2,College Park,42.423889,-83.201402
8414 Ashton,22074794.,"Adamo Group, Inc.","19,012.84",HHF,09/18/2014,No,7,Warrendale,42.3546,-83.21727
8438 Ashton,22074797.,"Adamo Group, Inc.","9,423.09",HHF,09/20/2014,No,7,Warrendale,42.354909,-83.217279
15488 Glenwood,21018015.,"Adamo Group, Inc.","12,097.78",HHF,09/17/2014,No,4,Mapleridge,42.430709,-82.96118100000001
5453 Iroquois,17007357.,"Adamo Group, Inc.","18,720.15",HHF,10/08/2014,No,5,Pingree Park,42.381826000000004,-83.012075
8042 Manila,17000536.,"Adamo Group, Inc.","13,251.94",HHF,09/10/2014,No,5,Gratiot-Grand,42.373296,-83.009622
8060 Manila,17000533.,"Adamo Group, Inc.","14,319.26",HHF,09/11/2014,No,5,Gratiot-Grand,42.373412,-83.009328
8061 Manila,17000546.,"Adamo Group, Inc.","19,285.41",HHF,11/04/2014,No,5,Gratiot-Grand,42.37379,-83.00960699999999
8066 Manila,17000532.,"Adamo Group, Inc.","14,794.18",HHF,09/11/2014,No,5,Gratiot-Grand,42.373461,-83.00920500000001
3682 Maxwell,17008244.,"Adamo Group, Inc.","22,581.89",HHF,10/10/2014,No,5,Gratiot-Grand,42.368925,-83.004642
4240 Maxwell,17008268.,"Adamo Group, Inc.","21,279.61",HHF,10/09/2014,No,5,Gratiot-Grand,42.37246,-83.007215
4863 Maxwell,17008593.,"Adamo Group, Inc.","22,883.18",HHF,09/18/2014,No,5,Gratiot-Grand,42.375961,-83.01045699999999
5052 Maxwell,17008321.,"Adamo Group, Inc.","13,694.89",HHF,09/17/2014,No,5,Gratiot-Grand,42.377565000000004,-83.010899
5082 Maxwell,17008326.,"Adamo Group, Inc.","8,899.29",HHF,09/15/2014,No,5,Gratiot-Grand,42.377928000000004,-83.011161
15489 Glenwood,21018306.,"Adamo Group, Inc.","9,733.40",HHF,09/29/2014,No,4,Mapleridge,42.431129,-82.96123
15640 Glenwood,21018007.,"Adamo Group, Inc.","10,773.87",HHF,09/30/2014,No,4,Mapleridge,42.430704,-82.959615
9458 Greensboro,21065263.,"Adamo Group, Inc.","18,719.51",HHF,10/02/2014,No,4,Outer Drive-Hayes,42.409676,-82.956681
9470 Greensboro,21065265.,"Adamo Group, Inc.","12,540.56",HHF,10/02/2014,No,4,Outer Drive-Hayes,42.409867999999996,-82.95669000000001
9506 Greensboro,21065270.,"Adamo Group, Inc.","16,156.07",HHF,10/06/2014,No,4,Outer Drive-Hayes,42.410348,-82.956714
10250 Greensboro,21065296.,"Adamo Group, Inc.","15,200.93",HHF,10/09/2014,No,4,Outer Drive-Hayes,42.413376,-82.95429399999999
10831 Haverhill,21070150.,"Adamo Group, Inc.","13,052.65",HHF,10/09/2014,No,4,Outer Drive-Hayes,42.4157,-82.96274100000001
10980 Haverhill,21070138.,"Adamo Group, Inc.","12,119.04",HHF,10/09/2014,No,4,Outer Drive-Hayes,42.41679,-82.964011
9717 Kensington,21072915.,"Adamo Group, Inc.","13,345.93",HHF,10/06/2014,No,4,Yorkshire Woods,42.414952,-82.944653
9751 Kensington,21072911.,"Adamo Group, Inc.","11,583.98",HHF,10/06/2014,No,4,Yorkshire Woods,42.415168,-82.94516800000001
9711 Kensington,21072916.,"Adamo Group, Inc.","15,041.07",HHF,10/06/2014,No,4,Yorkshire Woods,42.414898,-82.944524
18481 Teppert,17015142.,"Adamo Group, Inc.","10,926.00",HHF,03/10/2015,No,3,Mount Olivet,42.430108000000004,-83.00861
12909 Buffalo,13015062.,"Adamo Group, Inc.","19,307.87",HHF,09/02/2014,No,3,Buffalo Charles,42.413356,-83.047853
5131 Iroquois,17007389.,"Adamo Group, Inc.","15,113.91",HHF,10/09/2014,No,5,Pingree Park,42.379084000000006,-83.010189
17232 Patton,22104063.,"Adamo Group, Inc.","12,655.25",HHF,09/27/2014,No,1,Holcomb Community,42.41693,-83.244486
18983 Patton,22104324.,"Adamo Group, Inc.","15,059.55",HHF,09/27/2014,No,1,Holcomb Community,42.428203,-83.245593
18127 Stout,22101624.,"Adamo Group, Inc.","10,057.33",HHF,09/19/2014,No,1,Holcomb Community,42.422034000000004,-83.243059
14340 Frankfort,21003116.,"Adamo Group, Inc.","23,931.37",HHF,10/03/2014,No,4,Chandler Park-Chalmers,42.396605,-82.960172
16027 Evanston,21005358.,"Adamo Group, Inc.","12,129.09",HHF,09/22/2014,No,4,Outer Drive-Hayes,42.410340999999995,-82.948095
15276 Glenwood,21018033.,"Adamo Group, Inc.","8,740.30",HHF,09/22/2014,No,4,Mapleridge,42.430665000000005,-82.963848
15292 Glenwood,21018031.,"Adamo Group, Inc.","8,796.78",HHF,09/15/2014,No,4,Mapleridge,42.43067,-82.963551
17147 Kelly Rd,21057334.,"Adamo Group, Inc.","9,371.31",HHF,09/29/2014,No,4,Mapleridge,42.427696000000005,-82.958805
17141 Kelly Rd,21057335.,"Adamo Group, Inc.","17,431.23",HHF,09/29/2014,No,4,Mapleridge,42.427625,-82.95885899999999
15300 Linnhurst,21018358.,"Adamo Group, Inc.","17,572.50",HHF,09/18/2014,No,4,Mapleridge,42.431418,-82.963424
5531 Marlborough,21059508.,"Adamo Group, Inc.","14,211.01",HHF,10/09/2014,No,4,Chandler Park-Chalmers,42.399577,-82.96032199999999
5945 Marlborough,21059475.,"Adamo Group, Inc.","7,211.36",HHF,10/02/2014,No,4,Chandler Park-Chalmers,42.402986,-82.9626
5802 MARLBOROUGH,21059435.,"Adamo Group, Inc.","17,351.78",HHF,10/03/2014,No,4,Chandler Park-Chalmers,42.402363,-82.96149799999999
19015 Heyden,22099470.,Homrich,"20,100.00",HHF,11/17/2014,No,1,Holcomb Community,42.42875,-83.24105
20182 Concord,15011243.,Rickman Enterprise Group,"12,430.00",HHF,04/07/2016,No,3,Sherwood,42.444689000000004,-83.03285799999999
6125 Marcus,13005027.,Rickman Enterprise Group,"14,590.00",HHF,02/23/2017,No,5,Airport Sub,42.396172,-83.039695
6142 Hedge,13005053.,Homrich,"10,100.00",HHF,07/01/2015,No,5,Airport Sub,42.396501,-83.03934699999999
6155 Hedge,13005104.,Homrich,"17,800.00",HHF,07/02/2015,No,5,Airport Sub,42.396915,-83.039168
6162 Huber,13005122.,Homrich,"10,700.00",HHF,07/01/2015,No,5,Airport Sub,42.397245,-83.03907
6160 Hedge,13005050.,Homrich,"12,700.00",HHF,07/02/2015,No,5,Airport Sub,42.396505,-83.03904200000001
6202 Huber,13005115.,Homrich,"16,900.00",HHF,07/01/2015,No,5,Airport Sub,42.397258,-83.03829300000001
6209 Domine,13004969.,Homrich,"22,100.00",HHF,09/04/2015,No,5,Airport Sub,42.395414,-83.03811
9351 Brockton,13011102.,Homrich,"10,800.00",HHF,07/02/2015,No,3,Airport Sub,42.398183,-83.04175699999999
5941 Huber,13005150.,Homrich,"12,640.00",HHF,10/14/2015,No,3,Airport Sub,42.397619,-83.041661
16856 Stoepel,16019033.,Rickman Enterprise Group,"22,560.00",HHF,06/04/2016,No,2,Fitzgerald/Marygrove,42.41557,-83.141548
13480 Mitchell,09010835.,Futurenet Group,"5,964.00",Non-HHF,06/11/2014,No,3,North Campau,42.414522,-83.067867
4631 Mt Elliott,13009831.,Salenbien Trucking & Excavating Inc.,"7,100.00",HHF,04/22/2016,No,5,McDougall-Hunt,42.367653999999995,-83.026288
3178 E Alexandrine,13002022.,Salenbien Trucking & Excavating Inc.,"11,350.00",HHF,04/22/2016,No,5,McDougall-Hunt,42.361364,-83.030039
17131 Lamont,13017587.,Salenbien Trucking & Excavating Inc.,"18,750.00",Non-HHF,10/09/2018,No,3,Davison,42.419359,-83.054161
19641 Gable,13012546.,Timesavers Contracting,"13,307.00",Non-HHF,09/30/2015,No,3,Farwell,42.439044,-83.04320899999999
6016 Charles,13006796-7,Rickman Enterprise Group,"8,280.00",HHF,04/23/2016,No,3,Buffalo Charles,42.411687,-83.041117
1930 Webb,08003434.,Able Demolition,"5,151.00",Non-HHF,06/04/2014,No,5,Dexter-Linwood,42.386162,-83.107014
2525 Tyler,10004090.,Gayanga Co,"14,115.00",Non-HHF,07/27/2018,No,5,Dexter-Linwood,42.391719,-83.120316
4933 Holcomb,19008645.,Able Demolition,"22,095.01",HHF,05/24/2016,No,5,Gratiot Woods,42.379788,-83.002592
15701 Turner,16028035.,Blue Star,"25,749.00",HHF,09/12/2018,No,2,Fitzgerald/Marygrove,42.406343,-83.148808
15728 Belden,12012278.,Blue Star,"27,996.00",HHF,09/13/2018,No,2,Pilgrim Village,42.406837,-83.13516800000001
13820 Glenwood,21018145.,DMC Consultants,"10,250.00",Non-HHF,02/11/2015,No,3,Franklin,42.430355,-82.982046
13829 Glenwood,21018181.,Timesavers Contracting,"22,250.00",HHF,11/18/2015,No,3,Franklin,42.430812,-82.98192
13860 Linnhurst,21018468.,"313 Construction, LLC","14,235.15",HHF,07/29/2015,No,3,Franklin,42.431199,-82.981284
13872 Saratoga,21019096.,Rickman Enterprise Group,"27,170.00",HHF,04/04/2017,No,3,Franklin,42.432072999999995,-82.981117
13874 Linnhurst,21018466.,"313 Construction, LLC","21,725.83",HHF,10/16/2015,No,3,Franklin,42.431259999999995,-82.98101199999999
13892 Saratoga,21019093.,DMC Consultants,"8,521.00",HHF,03/30/2016,No,3,Franklin,42.432085,-82.980728
6200 Edwin,13005333.,Homrich,"14,100.00",HHF,08/31/2015,No,3,Airport Sub,42.400184,-83.039784
6204 Edwin,13005332.,Homrich,"15,600.00",HHF,07/02/2015,No,3,Airport Sub,42.400217,-83.039636
6098 Comstock,13005194.,Homrich,"13,400.00",HHF,07/06/2015,No,3,Airport Sub,42.39802,-83.03953
6179 Norwalk,13005310.,Homrich,"14,200.00",HHF,07/06/2015,No,3,Airport Sub,42.3999,-83.03929000000001
6111 Comstock,13005229.,Homrich,"11,800.00",HHF,07/02/2015,No,3,Airport Sub,42.39843,-83.03921700000001
6128 Comstock,13005189.,Homrich,"16,200.00",HHF,07/01/2015,No,3,Airport Sub,42.398031,-83.038975
6240 Edwin,13005326.,Homrich,"16,000.00",HHF,07/06/2015,No,3,Airport Sub,42.40023,-83.03896999999999
5950 Charles,13006800.,Homrich,"26,800.00",HHF,08/08/2016,No,3,Buffalo Charles,42.411679,-83.04177
11686 Gable,13012259.,Homrich,"12,100.00",HHF,12/08/2015,No,3,Buffalo Charles,42.409803000000004,-83.041214
11808 Dwyer,13011656.,Homrich,"13,900.00",HHF,03/14/2016,No,3,Buffalo Charles,42.41064,-83.040058
11642 Dwyer,13011642.,"Adamo Group, Inc.","8,843.00",HHF,03/23/2016,No,3,Buffalo Charles,42.409252,-83.040023
11638 Dwyer,13011641.,Homrich,"16,700.00",HHF,12/16/2015,No,3,Buffalo Charles,42.409169,-83.040021
11624 Dwyer,13011639.,Homrich,"15,300.00",HHF,03/15/2016,No,3,Buffalo Charles,42.409005,-83.040017
11664 St Louis,13011153.,Homrich,"12,800.00",HHF,12/16/2015,No,3,Buffalo Charles,42.40952,-83.03884599999999
13779 Gable,13012706.,Homrich,"10,400.00",HHF,12/07/2015,No,3,Davison,42.418357,-83.042146
13773 Gable,13012707.,Homrich,"10,000.00",HHF,12/07/2015,No,3,Davison,42.418256,-83.04214300000001
13751 Gable,13012710.,Homrich,"11,900.00",HHF,12/14/2015,No,3,Davison,42.417951,-83.04213299999999
13743 Gable,13012711.,Homrich,"13,200.00",HHF,12/14/2015,No,3,Davison,42.41785,-83.04213
13703 Gable,13012716.,Homrich,"20,500.00",HHF,12/07/2015,No,3,Davison,42.417346,-83.042115
671 W Hollywood,01006689.,Able Demolition,"29,746.00",HHF,02/15/2016,No,2,Grixdale Farms,42.430269,-83.112313
6145 Lonyo,20009357.,Rickman Enterprise Group,"23,580.00",HHF,07/25/2015,No,6,Claytown,42.338151,-83.150669
8699 Smart,20009691.,Rickman Enterprise Group,"22,140.00",HHF,08/25/2015,No,6,Claytown,42.335829,-83.15397800000001
8645 Dayton,20009863.,Rickman Enterprise Group,"11,130.00",HHF,08/25/2015,No,6,Claytown,42.336884999999995,-83.153616
5691 Addison St,20010945.,Rickman Enterprise Group,"14,380.00",HHF,07/25/2015,No,6,Claytown,42.332198,-83.15278599999999
5679 Addison St,20010947.,Rickman Enterprise Group,"14,760.00",HHF,07/25/2015,No,6,Claytown,42.332052000000004,-83.152682
5714 Addison St,20010921.,Rickman Enterprise Group,"21,360.00",HHF,07/25/2015,No,6,Claytown,42.332713,-83.152536
5757 Cabot,20007892.,Rickman Enterprise Group,"22,130.00",HHF,07/25/2015,No,6,Claytown,42.333353,-83.152516
8650 Dennison,20009486.,Rickman Enterprise Group,"22,020.00",HHF,07/22/2015,No,6,Claytown,42.335046999999996,-83.152417
5711 Cabot,20007900.,Rickman Enterprise Group,"18,500.00",HHF,07/25/2015,No,6,Claytown,42.332772999999996,-83.152097
5708 Cabot,20007871.,Rickman Enterprise Group,"16,400.00",HHF,07/25/2015,No,6,Claytown,42.332937,-83.15163000000001
5776 Lawndale,20006306.,Rickman Enterprise Group,"14,640.00",HHF,04/21/2017,No,6,Claytown,42.334089,-83.151402
5746 Lawndale,20006301.,Farrow Group,"13,215.00",HHF,01/06/2016,No,6,Claytown,42.333729,-83.151133
5633 Lawndale,20006347.,"Adamo Group, Inc.","20,881.00",HHF,10/09/2015,No,6,Claytown,42.332167,-83.15059699999999
5609 Lawndale,20006351.,Farrow Group,"13,293.75",HHF,10/03/2015,No,6,Claytown,42.331879,-83.15038100000001
8329 Smart,20009656.,Rickman Enterprise Group,"14,890.00",HHF,07/25/2015,No,6,Claytown,42.337263,-83.150323
12845 Conway,20018534.,Rickman Enterprise Group,"11,670.00",HHF,07/29/2015,No,6,Boynton,42.270685,-83.163002
10051 Balfour,21068038.,Salenbien Trucking & Excavating Inc.,"12,369.50",HHF,07/27/2018,No,4,Outer Drive-Hayes,42.414287,-82.949348
9639 Berkshire,21069292.,Salenbien Trucking & Excavating Inc.,"12,688.00",HHF,08/01/2018,No,4,Outer Drive-Hayes,42.409687,-82.953262
4882 Chalmers,21055410.,Homrich,"19,400.00",HHF,07/27/2015,No,4,Fox Creek,42.395066,-82.958272
4852 Chalmers,21055406.,Homrich,"14,000.00",HHF,07/27/2015,No,4,Fox Creek,42.394675,-82.95801
4836 Chalmers,21055404.,Homrich,"13,400.00",HHF,07/24/2015,No,4,Fox Creek,42.394479,-82.95787800000001
4639 Chalmers,21056003.,Homrich,"14,100.00",HHF,07/23/2015,No,4,Fox Creek,42.392571000000004,-82.957334
4666 Chalmers,21055391.,Homrich,"12,000.00",HHF,07/23/2015,No,4,Fox Creek,42.393125,-82.95698399999999
12933 E State Fair,21024304-5,Blue Star,"9,300.00",HHF,06/15/2016,No,3,Conner Creek,42.442279,-82.991977
14509 Robson,22044279.,Salenbien Trucking & Excavating Inc.,"11,030.00",HHF,05/13/2016,No,1,Hubbell-Lyndon,42.394635,-83.192826
14501 Lauder,22042455.,Salenbien Trucking & Excavating Inc.,"8,291.76",HHF,05/13/2016,No,1,Hubbell-Lyndon,42.394594,-83.19086999999999
14531 Hubbell,22040046.,DMC Consultants,"13,963.00",Non-HHF,09/04/2018,No,1,Hubbell-Lyndon,42.395035,-83.18892
13511 Chapel,22111815.,Homrich,"8,230.00",HHF,05/20/2016,No,1,Brightmoor,42.38385,-83.25285699999999
15095 Rockdale,22114400.,Homrich,"10,700.00",HHF,05/06/2016,No,1,Brightmoor,42.398955,-83.258397
20264 Omira,09022831.,"Adamo Group, Inc.","8,510.00",HHF,03/27/2017,No,3,Nolan,42.444586,-83.096059
1956 Dearing,09006172.,Salenbien Trucking & Excavating Inc.,"17,837.50",HHF,05/03/2017,No,3,Campau/Banglatown,42.408484,-83.075474
1960 Dearing,09006171.,Salenbien Trucking & Excavating Inc.,"11,315.00",HHF,05/05/2017,No,3,Campau/Banglatown,42.408521,-83.075375
3444 Edsel,20014646.,Rickman Enterprise Group,"21,800.00",HHF,06/19/2015,No,6,Boynton,42.262807,-83.16547299999999
3444 Electric,20014072-3,Rickman Enterprise Group,"19,740.00",HHF,06/19/2015,No,6,Boynton,42.262377,-83.16466
3400 Electric,20014083-4,Rickman Enterprise Group,"18,900.00",HHF,06/19/2015,No,6,Boynton,42.262887,-83.164227
3333 Edsel,20014593.,Direct Construction Services,"8,256.62",Non-HHF,06/23/2016,No,6,Boynton,42.263856,-83.16391800000001
3408 Liddesdale,20013471.,Rickman Enterprise Group,"9,140.00",HHF,06/26/2015,No,6,Boynton,42.262221000000004,-83.163001
11311 Nashville,21013752.,DMC Consultants,"9,430.00",HHF,05/11/2016,No,4,LaSalle College Park,42.415934,-83.00484200000001
11274 Minden,21013372.,DMC Consultants,"11,144.00",HHF,05/18/2016,No,4,Gratiot-Findlay,42.413633000000004,-83.004061
4920 Holcomb,19008282.,Rickman Enterprise Group,"9,710.00",Non-HHF,02/08/2016,No,5,Gratiot Woods,42.379862,-83.001933
19831 Joann,21030778.,DMC Consultants,"10,775.00",HHF,06/03/2016,No,3,Pulaski,42.441713,-82.990588
19745 Joann,21030784.,Rickman Enterprise Group,"9,160.00",HHF,04/04/2016,No,3,Pulaski,42.441145,-82.990569
12156 Waltham,21032507.,DMC Consultants,"9,900.00",HHF,05/11/2016,No,4,Gratiot-Findlay,42.419928999999996,-82.98895999999999
12844 Conway,20018513.,Rickman Enterprise Group,"21,770.00",HHF,07/29/2015,No,6,Boynton,42.271122,-83.162639
12880 Corbin,20018410.,Rickman Enterprise Group,"21,720.00",HHF,07/30/2015,No,6,Boynton,42.272878999999996,-83.161926
12800 Omaha,20018452.,Rickman Enterprise Group,"17,750.00",HHF,07/29/2015,No,6,Boynton,42.271565,-83.161351
2686 Edsel,20014716.,Rickman Enterprise Group,"21,740.00",HHF,08/25/2015,No,6,Boynton,42.268995000000004,-83.160241
11700 Kentucky,18015711.,Able Demolition,"11,899.06",HHF,02/08/2017,No,7,Grand River-I96,42.374984000000005,-83.157226
11624 Kentucky,18015700.,Able Demolition,"13,709.49",HHF,02/08/2017,No,7,Grand River-I96,42.373928,-83.157187
5818 Renville,20010049.,Rickman Enterprise Group,"16,820.00",HHF,07/25/2015,No,6,Claytown,42.335271,-83.14876
5764 Renville,20010040.,Rickman Enterprise Group,"15,730.00",HHF,07/25/2015,No,6,Claytown,42.334619,-83.148286
